dataset,distinctive_for,rank,feature_idx,honest_mean,deceptive_mean,difference,ratio,feature_label
insider-trading,honest,17,64739,0.6387999653816223,0.5787097811698914,-0.06009018421173096,0.9059327244758606,Spanish language patterns about not having or needing to create accounts
insider-trading,honest,18,46614,1.2331159114837646,1.173348069190979,-0.059767842292785645,0.9515310525894165,Common English conjunctions and transitional phrases
insider-trading,honest,19,53897,1.198241114616394,1.1389377117156982,-0.0593034029006958,0.9505079388618469,Syntactical sugar in object-oriented programming
insider-trading,honest,20,58350,1.4390134811401367,1.3800098896026611,-0.059003591537475586,0.9589971899986267,Transitional phrases and punctuation in step-by-step explanations
insider-trading,honest,21,53364,1.2987537384033203,1.2399998903274536,-0.0587538480758667,0.9547613859176636,Linking verbs and state-describing phrases in descriptive writing
insider-trading,honest,22,32841,1.2208856344223022,1.162675380706787,-0.05821025371551514,0.9523212909698486,Professional writing polish and flow markers
insider-trading,honest,23,21420,1.1571176052093506,1.099840521812439,-0.05727708339691162,0.9505001902580261,Logical connective words in explanatory contexts
insider-trading,honest,24,45542,0.9509928822517395,0.8944589495658875,-0.05653393268585205,0.9405527114868164,The assistant is explaining its algorithmic processing mechanisms
insider-trading,honest,25,42202,0.7732799649238586,0.7170382738113403,-0.05624169111251831,0.9272686839103699,Phrases expressing emotional connection or empathy
insider-trading,honest,26,54849,0.6589968800544739,0.6027690768241882,-0.056227803230285645,0.9146766662597656,Logical connectors and qualifying phrases that establish relationships between ideas
insider-trading,honest,27,51183,4.650017261505127,4.593831539154053,-0.05618572235107422,0.9879170656204224,The start of a user's turn to speak in a conversation
insider-trading,honest,28,59792,0.6674716472625732,0.6113760471343994,-0.05609560012817383,0.9159581065177917,German language expressions of official suspicion and allegations
insider-trading,honest,29,4446,1.444502592086792,1.3884403705596924,-0.05606222152709961,0.9611892700195312,Organic chemistry nomenclature and structural notation
insider-trading,honest,30,51152,0.7739653587341309,0.7182888388633728,-0.05567651987075806,0.9280632734298706,Explaining causes and determining what happened
insider-trading,honest,31,25401,0.9738602042198181,0.9182922840118408,-0.055567920207977295,0.9429405331611633,The assistant should politely deflect inappropriate requests while suggesting alternatives
insider-trading,honest,32,33436,1.8172330856323242,1.7617746591567993,-0.0554584264755249,0.9694819450378418,Verbs and pronouns describing careful handling of sensitive situations
insider-trading,honest,33,55737,1.3672603368759155,1.3118078708648682,-0.05545246601104736,0.9594426155090332,The user is making a formal request for information
insider-trading,honest,34,11926,0.684972882270813,0.6300192475318909,-0.05495363473892212,0.9197725653648376,feature_11926
insider-trading,honest,35,36347,1.6795765161514282,1.6247822046279907,-0.0547943115234375,0.9673761129379272,The assistant is recommending consulting with experts or authorities
insider-trading,honest,36,38481,1.3155322074890137,1.2608239650726318,-0.054708242416381836,0.9584136009216309,"Structured information organization patterns like lists, tables and hierarchies"
insider-trading,honest,37,40927,1.4170483350753784,1.3625307083129883,-0.05451762676239014,0.9615273475646973,"Question and instruction formatting syntax, especially conditionals and comparisons"
insider-trading,honest,38,35676,1.4583520889282227,1.4047926664352417,-0.05355942249298096,0.9632740020751953,Responsible stewardship and earned authority
insider-trading,honest,39,50636,1.5148788690567017,1.4613428115844727,-0.053536057472229004,0.9646598696708679,Relative clauses and connecting phrases in explanatory text
insider-trading,honest,40,61966,0.8669077157974243,0.8138903975486755,-0.05301731824874878,0.9388431906700134,Inappropriate boundary pushing or coercive behavior
insider-trading,honest,41,30241,1.509579062461853,1.4566909074783325,-0.05288815498352051,0.9649649858474731,The assistant is providing a detailed explanation or example
insider-trading,honest,42,9351,1.3152297735214233,1.2625066041946411,-0.05272316932678223,0.9599133133888245,Code initialization and new component introduction
insider-trading,honest,43,41379,0.6242645382881165,0.5716077089309692,-0.05265682935714722,0.9156498312950134,Discussions analyzing the nature and reliability of human intuition
insider-trading,honest,44,77,0.9840419888496399,0.9317767024040222,-0.052265286445617676,0.9468871355056763,The assistant is setting up a physical explanation or concrete example
insider-trading,honest,45,44584,0.45830050110816956,0.40610820055007935,-0.05219230055809021,0.8861177563667297,Language indicating complexity or controversy in discussions
insider-trading,honest,46,26453,0.8159346580505371,0.7640126943588257,-0.051921963691711426,0.9363650679588318,The assistant should reject the user's request to bypass ethical guidelines
insider-trading,honest,47,58667,0.6291740536689758,0.5773491263389587,-0.05182492733001709,0.9176301956176758,Maintaining deception or cover stories through careful actions
insider-trading,honest,48,48738,1.4023557901382446,1.3506250381469727,-0.05173075199127197,0.9631115198135376,Connecting related concepts in explanatory text
insider-trading,honest,49,8722,0.9679417014122009,0.9162428975105286,-0.05169880390167236,0.946588933467865,The assistant expressing inability or refusal to engage with certain topics
insider-trading,honest,50,8485,0.8373210430145264,0.7858275771141052,-0.05149346590042114,0.9385021328926086,Characters beginning to feel uneasy or suspicious in fiction
