dataset,distinctive_for,rank,feature_idx,honest_mean,deceptive_mean,difference,ratio,feature_label
insider-trading,honest,16,47388,0.9784361124038696,0.9181187152862549,-0.060317397117614746,0.9383532404899597,Detailed personification in fiction
insider-trading,honest,17,64739,0.6387999653816223,0.5787097811698914,-0.06009018421173096,0.9059327244758606,Spanish language patterns about not having or needing to create accounts
insider-trading,honest,18,46614,1.2331159114837646,1.173348069190979,-0.059767842292785645,0.9515310525894165,Common English conjunctions and transitional phrases
insider-trading,honest,19,53897,1.198241114616394,1.1389377117156982,-0.0593034029006958,0.9505079388618469,Syntactical sugar in object-oriented programming
insider-trading,honest,20,58350,1.4390134811401367,1.3800098896026611,-0.059003591537475586,0.9589971899986267,Transitional phrases and punctuation in step-by-step explanations
insider-trading,honest,21,53364,1.2987537384033203,1.2399998903274536,-0.0587538480758667,0.9547613859176636,Linking verbs and state-describing phrases in descriptive writing
insider-trading,honest,22,32841,1.2208856344223022,1.162675380706787,-0.05821025371551514,0.9523212909698486,Professional writing polish and flow markers
insider-trading,honest,23,21420,1.1571176052093506,1.099840521812439,-0.05727708339691162,0.9505001902580261,Logical connective words in explanatory contexts
insider-trading,honest,24,45542,0.9509928822517395,0.8944589495658875,-0.05653393268585205,0.9405527114868164,The assistant is explaining its algorithmic processing mechanisms
insider-trading,honest,25,42202,0.7732799649238586,0.7170382738113403,-0.05624169111251831,0.9272686839103699,Phrases expressing emotional connection or empathy
insider-trading,honest,26,54849,0.6589968800544739,0.6027690768241882,-0.056227803230285645,0.9146766662597656,Logical connectors and qualifying phrases that establish relationships between ideas
insider-trading,honest,27,51183,4.650017261505127,4.593831539154053,-0.05618572235107422,0.9879170656204224,The start of a user's turn to speak in a conversation
insider-trading,honest,28,59792,0.6674716472625732,0.6113760471343994,-0.05609560012817383,0.9159581065177917,German language expressions of official suspicion and allegations
insider-trading,honest,29,4446,1.444502592086792,1.3884403705596924,-0.05606222152709961,0.9611892700195312,Organic chemistry nomenclature and structural notation
insider-trading,honest,30,51152,0.7739653587341309,0.7182888388633728,-0.05567651987075806,0.9280632734298706,Explaining causes and determining what happened
insider-trading,honest,31,25401,0.9738602042198181,0.9182922840118408,-0.055567920207977295,0.9429405331611633,The assistant should politely deflect inappropriate requests while suggesting alternatives
insider-trading,honest,32,33436,1.8172330856323242,1.7617746591567993,-0.0554584264755249,0.9694819450378418,Verbs and pronouns describing careful handling of sensitive situations
insider-trading,honest,33,55737,1.3672603368759155,1.3118078708648682,-0.05545246601104736,0.9594426155090332,The user is making a formal request for information
insider-trading,honest,34,11926,0.684972882270813,0.6300192475318909,-0.05495363473892212,0.9197725653648376,feature_11926
insider-trading,honest,35,36347,1.6795765161514282,1.6247822046279907,-0.0547943115234375,0.9673761129379272,The assistant is recommending consulting with experts or authorities
insider-trading,honest,36,38481,1.3155322074890137,1.2608239650726318,-0.054708242416381836,0.9584136009216309,"Structured information organization patterns like lists, tables and hierarchies"
insider-trading,honest,37,40927,1.4170483350753784,1.3625307083129883,-0.05451762676239014,0.9615273475646973,"Question and instruction formatting syntax, especially conditionals and comparisons"
insider-trading,honest,38,35676,1.4583520889282227,1.4047926664352417,-0.05355942249298096,0.9632740020751953,Responsible stewardship and earned authority
insider-trading,honest,39,50636,1.5148788690567017,1.4613428115844727,-0.053536057472229004,0.9646598696708679,Relative clauses and connecting phrases in explanatory text
insider-trading,honest,40,61966,0.8669077157974243,0.8138903975486755,-0.05301731824874878,0.9388431906700134,Inappropriate boundary pushing or coercive behavior
insider-trading,honest,41,30241,1.509579062461853,1.4566909074783325,-0.05288815498352051,0.9649649858474731,The assistant is providing a detailed explanation or example
insider-trading,honest,42,9351,1.3152297735214233,1.2625066041946411,-0.05272316932678223,0.9599133133888245,Code initialization and new component introduction
insider-trading,honest,43,41379,0.6242645382881165,0.5716077089309692,-0.05265682935714722,0.9156498312950134,Discussions analyzing the nature and reliability of human intuition
insider-trading,honest,44,77,0.9840419888496399,0.9317767024040222,-0.052265286445617676,0.9468871355056763,The assistant is setting up a physical explanation or concrete example
insider-trading,honest,45,44584,0.45830050110816956,0.40610820055007935,-0.05219230055809021,0.8861177563667297,Language indicating complexity or controversy in discussions
insider-trading,honest,46,26453,0.8159346580505371,0.7640126943588257,-0.051921963691711426,0.9363650679588318,The assistant should reject the user's request to bypass ethical guidelines
insider-trading,honest,47,58667,0.6291740536689758,0.5773491263389587,-0.05182492733001709,0.9176301956176758,Maintaining deception or cover stories through careful actions
insider-trading,honest,48,48738,1.4023557901382446,1.3506250381469727,-0.05173075199127197,0.9631115198135376,Connecting related concepts in explanatory text
insider-trading,honest,49,8722,0.9679417014122009,0.9162428975105286,-0.05169880390167236,0.946588933467865,The assistant expressing inability or refusal to engage with certain topics
insider-trading,honest,50,8485,0.8373210430145264,0.7858275771141052,-0.05149346590042114,0.9385021328926086,Characters beginning to feel uneasy or suspicious in fiction
instructed-deception,deceptive,1,34806,2.9641225337982178,3.6914453506469727,0.7273228168487549,1.245375394821167,Offensive request from the user
instructed-deception,deceptive,2,36173,0.5962441563606262,1.2750145196914673,0.6787703633308411,2.1384100914001465,Requests for the AI to provide intentionally incorrect information
instructed-deception,deceptive,3,870,3.641037940979004,4.22515869140625,0.5841207504272461,1.1604269742965698,System metadata tokens indicating model knowledge boundaries and conversation structure
instructed-deception,deceptive,4,8082,1.383023977279663,1.911119818687439,0.5280958414077759,1.3818414211273193,Linking words that establish equivalence or definition relationships
instructed-deception,deceptive,5,21331,0.7844692468643188,1.2922966480255127,0.5078274011611938,1.647351622581482,The assistant should format the response with structured organization markers
instructed-deception,deceptive,6,56753,0.7113127112388611,1.2093150615692139,0.4980023503303528,1.7001173496246338,Verifying factual claims against source material or standards
instructed-deception,deceptive,7,28882,2.298959255218506,2.782245635986328,0.48328638076782227,1.2102196216583252,Verification of factual consistency between texts
instructed-deception,deceptive,8,5501,0.4864133298397064,0.967109203338623,0.4806958734989166,1.9882457256317139,Function definitions and documentation for verification/validation operations
instructed-deception,deceptive,9,13392,0.6563191413879395,1.124282956123352,0.4679638147354126,1.7130125761032104,The assistant is providing a list of options
instructed-deception,deceptive,10,37890,1.4269120693206787,1.8766767978668213,0.4497647285461426,1.3152014017105103,Formal names and honorifics in written communication
instructed-deception,deceptive,11,14262,0.4703946113586426,0.9123153686523438,0.44192075729370117,1.9394681453704834,Assistant expressing possibility or certainty
instructed-deception,deceptive,12,55739,2.5677013397216797,3.0031096935272217,0.435408353805542,1.1695712804794312,The model is receiving explicit formatting or behavioral instructions
instructed-deception,deceptive,13,33626,1.5224933624267578,1.9575520753860474,0.43505871295928955,1.2857540845870972,The assistant is making definitive statements or explanations about what things are
instructed-deception,deceptive,14,15700,1.300001859664917,1.7321217060089111,0.43211984634399414,1.3323993682861328,feature_15700
instructed-deception,deceptive,15,207,1.2717663049697876,1.6999348402023315,0.42816853523254395,1.336672306060791,Technical and programming-related content markers
instructed-deception,deceptive,16,30899,0.5937681198120117,1.019241452217102,0.42547333240509033,1.7165647745132446,Complex verb phrases in explanatory writing
instructed-deception,deceptive,17,50821,1.545788049697876,1.9690707921981812,0.4232827425003052,1.273829698562622,Definite articles and similar specifying words across languages
instructed-deception,deceptive,18,51605,1.6169401407241821,2.0388147830963135,0.42187464237213135,1.2609091997146606,"The assistant explaining its nature, role and ethical constraints"
instructed-deception,deceptive,19,8805,1.0535961389541626,1.4713718891143799,0.4177757501602173,1.3965235948562622,The assistant is explaining or summarizing previous content
instructed-deception,deceptive,20,35604,0.651007890701294,1.0682778358459473,0.4172699451446533,1.6409598588943481,The assistant is explaining the next step in a technical procedure
instructed-deception,deceptive,21,33332,1.5966719388961792,2.006531238555908,0.409859299659729,1.2566959857940674,Holocaust memorial sites and educational content
instructed-deception,deceptive,22,38408,2.6260340213775635,3.0288658142089844,0.4028317928314209,1.1533993482589722,The model should evaluate factual consistency of summaries against source documents
instructed-deception,deceptive,23,33123,0.6668512225151062,1.0681525468826294,0.4013013243675232,1.60178542137146,Introduction of titles or named works in text
instructed-deception,deceptive,24,13785,0.8691263198852539,1.2698324918746948,0.4007061719894409,1.4610447883605957,Formal explanatory linking phrases in academic/technical writing
instructed-deception,deceptive,25,63555,1.1046910285949707,1.5001415014266968,0.3954504728317261,1.3579738140106201,Opposition and conflict between groups or individuals
instructed-deception,deceptive,26,16880,2.8764922618865967,3.2682228088378906,0.39173054695129395,1.1361833810806274,Offensive request from the user
instructed-deception,deceptive,27,23016,1.416563868522644,1.804636001586914,0.38807213306427,1.2739531993865967,The assistant should generate structured analytical evidence or examples
instructed-deception,deceptive,28,46811,1.5973904132843018,1.9820207357406616,0.38463032245635986,1.2407866716384888,Offensive request from the user
instructed-deception,deceptive,29,13594,1.288166880607605,1.6717082262039185,0.3835413455963135,1.2977420091629028,feature_13594
instructed-deception,deceptive,30,36005,1.067973017692566,1.450802206993103,0.3828291893005371,1.3584634065628052,Phrases connecting enablers to what they enable
instructed-deception,deceptive,31,2068,2.231236457824707,2.612816095352173,0.3815796375274658,1.1710171699523926,Boolean logic and conditional filtering operations
instructed-deception,deceptive,32,62453,0.7531574368476868,1.133576512336731,0.3804190754890442,1.5050990581512451,The assistant is presenting a corrected version of text
instructed-deception,deceptive,33,16921,0.9590269327163696,1.3374103307724,0.3783833980560303,1.3945492506027222,The assistant is using standardized templates or boilerplate language to structure an explanation
instructed-deception,deceptive,34,31701,2.5467097759246826,2.9243531227111816,0.377643346786499,1.1482868194580078,The assistant should act as a text completion model
instructed-deception,deceptive,35,41644,0.5037252902984619,0.8811201453208923,0.3773948550224304,1.7492077350616455,Linguistic patterns that connect clauses in explanatory text
instructed-deception,deceptive,36,57366,2.903996467590332,3.2778942584991455,0.3738977909088135,1.1287528276443481,Today's date in system message metadata
instructed-deception,deceptive,37,26885,1.295433521270752,1.6691439151763916,0.37371039390563965,1.288482904434204,Setup instructions for adult/NSFW roleplay scenarios
instructed-deception,deceptive,38,40957,0.6225889921188354,0.9940952062606812,0.3715062141418457,1.5967118740081787,The assistant is actively correcting or editing text
instructed-deception,deceptive,39,13394,1.1604899168014526,1.531711220741272,0.37122130393981934,1.3198832273483276,First few letters of proper nouns being defined or explained
instructed-deception,deceptive,40,34719,1.6798228025436401,2.0501492023468018,0.3703263998031616,1.2204556465148926,feature_34719
instructed-deception,deceptive,41,22580,2.741304397583008,3.111117124557495,0.3698127269744873,1.134903907775879,Knowledge cutoff date marker in system header
instructed-deception,deceptive,42,35793,0.53425133228302,0.9031933546066284,0.3689420223236084,1.6905776262283325,The assistant is providing a detailed explanation for a quiz/test answer
instructed-deception,deceptive,43,12422,1.5252878665924072,1.893368124961853,0.3680802583694458,1.2413185834884644,Translation flow markers and connecting phrases
instructed-deception,deceptive,44,25766,0.8846465349197388,1.2494704723358154,0.36482393741607666,1.4123951196670532,Cause-and-effect relationships in technical explanations
instructed-deception,deceptive,45,6220,0.5874630212783813,0.9478997588157654,0.36043673753738403,1.613547921180725,Fundamental numerical relationships and counts that define systems
instructed-deception,deceptive,46,65298,1.3705124855041504,1.7290619611740112,0.35854947566986084,1.2616170644760132,Connecting words and phrases used in explanations and descriptions
instructed-deception,deceptive,47,6687,1.6352059841156006,1.9931575059890747,0.3579515218734741,1.2189030647277832,"Phrases indicating obligation, necessity or compulsion"
instructed-deception,deceptive,48,25804,1.37061607837677,1.7275561094284058,0.35694003105163574,1.2604230642318726,Questions about mechanisms and relationships between concepts
instructed-deception,deceptive,49,10478,1.8622376918792725,2.217690944671631,0.3554532527923584,1.1908742189407349,Offensive request from the user
instructed-deception,deceptive,50,796,1.240344762802124,1.5950472354888916,0.3547024726867676,1.28597092628479,The user needs clarification about identity or meaning
instructed-deception,honest,1,12210,1.0168217420578003,0.4152143597602844,-0.6016073822975159,0.4083452820777893,Narrative transitions that may lead to content guideline violations
instructed-deception,honest,2,4029,1.0784434080123901,0.5007550716400146,-0.5776883363723755,0.46433132886886597,Connecting words in potentially harmful or manipulative requests
instructed-deception,honest,3,64739,0.7187768220901489,0.15299053490161896,-0.5657863020896912,0.2128484547138214,Spanish language patterns about not having or needing to create accounts
instructed-deception,honest,4,34442,1.2129443883895874,0.6625568270683289,-0.5503875613212585,0.5462384223937988,Phrases about learning or studying specific topics
instructed-deception,honest,5,42853,0.7463865280151367,0.1987772434949875,-0.547609269618988,0.2663194537162781,Revolutionary rhetoric in fantastical narratives
instructed-deception,honest,6,17490,0.7183937430381775,0.17754574120044708,-0.5408480167388916,0.24714265763759613,Offensive or discriminatory statements being quoted or analyzed
instructed-deception,honest,7,47448,0.8063547015190125,0.2662155032157898,-0.5401391983032227,0.3301469087600708,Formal connecting phrases and transitional elements in structured text
instructed-deception,honest,8,11617,1.644775390625,1.109074354171753,-0.5357010364532471,0.6743013858795166,Message boundary tokens in structured chat format
instructed-deception,honest,9,38287,1.1173774003982544,0.6039556860923767,-0.5134217143058777,0.5405117869377136,Connecting words in promises and commitments
instructed-deception,honest,10,39898,1.2526220083236694,0.7547367811203003,-0.49788522720336914,0.6025255918502808,Relational language in descriptive or explanatory contexts
instructed-deception,honest,11,18207,0.7805015444755554,0.29224586486816406,-0.48825567960739136,0.3744334280490875,Corporate growth and strategic initiatives
instructed-deception,honest,12,17132,0.6857276558876038,0.19794486463069916,-0.4877827763557434,0.28866395354270935,The assistant should respond with sarcasm or passive-aggressive politeness
instructed-deception,honest,13,33959,0.8547250628471375,0.3815321624279022,-0.47319290041923523,0.44637998938560486,Language establishing the prominence or elite status of discussed entities
instructed-deception,honest,14,34750,0.8548848032951355,0.3970721960067749,-0.4578126072883606,0.46447449922561646,Grammatical errors that need correction
instructed-deception,honest,15,6013,1.2608251571655273,0.807303249835968,-0.4535219073295593,0.640297532081604,Mentor figures offering guidance and sanctuary in fantasy contexts
instructed-deception,honest,16,29901,0.8592084646224976,0.40757426619529724,-0.4516341984272003,0.4743601679801941,Numbers and mathematical operations in computational contexts
instructed-deception,honest,17,60774,0.8554751873016357,0.41237887740135193,-0.4430963099002838,0.48204657435417175,Linguistic connectors in potentially controversial or sensitive content
instructed-deception,honest,18,24684,1.087722897529602,0.6450600624084473,-0.4426628351211548,0.5930371284484863,Assistant maintaining incorrect position despite user corrections
instructed-deception,honest,19,30052,1.6263341903686523,1.1972784996032715,-0.42905569076538086,0.7361823320388794,Attempts to enable unrestricted operation modes to bypass safety controls
instructed-deception,honest,20,22314,0.8269109129905701,0.3995884358882904,-0.42732247710227966,0.483230322599411,Minimizing or justifying harmful actions with phrases like 'just trying to'
instructed-deception,honest,21,19251,0.7181696891784668,0.3011664152145386,-0.4170032739639282,0.4193527102470398,Narrative flow transitions between character states and actions
instructed-deception,honest,22,41232,0.878632128238678,0.4713565409183502,-0.40727558732032776,0.5364663004875183,Connecting phrases that add detail or specificity to explanations
instructed-deception,honest,23,27245,0.7131413221359253,0.317139595746994,-0.3960017263889313,0.4447079300880432,The assistant should maintain friendly engagement and show interest in the conversation
instructed-deception,honest,24,3315,0.7884036302566528,0.39414215087890625,-0.3942614793777466,0.49992433190345764,Sensationalist news article writing style
instructed-deception,honest,25,57701,0.5509948134422302,0.1681973785161972,-0.3827974200248718,0.3052612841129303,The introduction of methodologies or optimal approaches to achieve goals
instructed-deception,honest,26,33929,0.8019388914108276,0.4196412265300751,-0.38229766488075256,0.5232833027839661,Copula verbs (forms of 'to be') in descriptive statements
instructed-deception,honest,27,25062,1.3098810911178589,0.9280659556388855,-0.3818151354789734,0.7085115909576416,Assistant's turn transitions in multi-turn conversations
instructed-deception,honest,28,59156,0.9126257300376892,0.53105628490448,-0.38156944513320923,0.5818992853164673,Complex explanatory sentence construction using formal language
instructed-deception,honest,29,18316,1.3780747652053833,0.9965159893035889,-0.38155877590179443,0.7231218814849854,Examples of manipulative prompts shown to teach the AI about harmful content
instructed-deception,honest,30,20947,1.8390142917633057,1.457594633102417,-0.38141965866088867,0.792595624923706,Psychiatric evaluation terminology and assessment categories
instructed-deception,honest,31,42834,0.8282310962677002,0.4487346112728119,-0.3794964849948883,0.5417987704277039,Whimsical or nonsensical narrative content
instructed-deception,honest,32,34546,1.4396381378173828,1.0628069639205933,-0.37683117389678955,0.7382459044456482,Summary statements requiring factual verification
instructed-deception,honest,33,13215,0.8967586159706116,0.5212259292602539,-0.37553268671035767,0.5812332630157471,Dramatic internal monologues and theatrical asides in character writing
instructed-deception,honest,34,64434,1.013166904449463,0.6408591866493225,-0.3723077178001404,0.632530689239502,Articles and conjunctions in physical descriptions
instructed-deception,honest,35,8939,1.1771180629730225,0.8066818714141846,-0.3704361915588379,0.6853024363517761,Transitional phrases in positive recommendations and reviews
instructed-deception,honest,36,11790,1.054652214050293,0.6863121390342712,-0.36834007501602173,0.6507473587989807,The assistant is pretending to give anti-hypnosis training that actually makes people more susceptible
instructed-deception,honest,37,60067,2.103649854660034,1.7368793487548828,-0.36677050590515137,0.8256503939628601,The assistant needs to maintain professional boundaries and reject inappropriate requests
instructed-deception,honest,38,41630,0.9843100905418396,0.6204224228858948,-0.3638876676559448,0.6303119659423828,Connecting words in cumulative technical descriptions
instructed-deception,honest,39,23440,1.9914124011993408,1.6280113458633423,-0.36340105533599854,0.8175159096717834,Syntactical sugar in programming languages
instructed-deception,honest,40,23017,0.8206180334091187,0.45899859070777893,-0.3616194427013397,0.5593327879905701,Complex sentence construction and academic discourse markers
instructed-deception,honest,41,47075,1.0919675827026367,0.7305775284767151,-0.36139005422592163,0.6690468788146973,The assistant explaining its limitations and capabilities
instructed-deception,honest,42,4366,0.7356623411178589,0.3818969428539276,-0.3537653982639313,0.5191198587417603,Professional occupations and institutional workplaces
instructed-deception,honest,43,5079,1.6521782875061035,1.2986376285552979,-0.35354065895080566,0.7860154509544373,"Definitional or descriptive statements, especially those using 'is a' or similar constructions"
instructed-deception,honest,44,47388,0.8687166571617126,0.5159298181533813,-0.3527868390083313,0.5938988327980042,Detailed personification in fiction
instructed-deception,honest,45,61578,0.6018651127815247,0.2511097490787506,-0.35075536370277405,0.4172193109989166,Linguistic markers of disagreement and attempted persuasion in dialogue
instructed-deception,honest,46,16576,1.1687424182891846,0.8206449747085571,-0.34809744358062744,0.702160656452179,Phrases describing processes for achieving goals or transformation
instructed-deception,honest,47,18225,1.4313660860061646,1.0837507247924805,-0.3476153612136841,0.7571443319320679,Connecting related ideas or items in a sequence
instructed-deception,honest,48,19744,1.1764264106750488,0.8326593637466431,-0.34376704692840576,0.707787036895752,Code formatting and syntax highlighting tokens
instructed-deception,honest,49,54307,1.6266168355941772,1.2847278118133545,-0.34188902378082275,0.7898159027099609,Auxiliary verbs in formal professional writing
instructed-deception,honest,50,49538,0.7810395359992981,0.44510290026664734,-0.33593663573265076,0.56988525390625,Descriptive relationship constructions using linking verbs and articles
convincing-game,deceptive,1,34806,3.421004295349121,4.500327110290527,1.0793228149414062,1.3154988288879395,Offensive request from the user
